Apple Identifier,Begin Date,CMB,Category,Client,Country Code,Currency of Proceeds,Customer Currency,Customer Price,Developer,Developer Proceeds,Device,End Date,Order Type,Parent Identifier,Period,Preserved Pricing,Proceeds Reason,Product Type Identifier,Promo Code,Provider,Provider Country,SKU,Subscription,Supported Platforms,Title,Units,Version,_report_date
6758321287,08/11/2026,,Health & Fitness, ,DO, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/11/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-11
6758321287,08/11/2026,,Health & Fitness, ,PT, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/11/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-11
6758321287,08/11/2026,,Health & Fitness, ,GT,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/11/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.5.0,2026-08-11
6758321287,08/11/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,08/11/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-11
6758321287,08/11/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/11/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-11
6758321287,08/11/2026,,Health & Fitness, ,PE, ,PEN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/11/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-11
6758321287,08/10/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/10/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.5.0,2026-08-10
6758321287,08/10/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/10/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-10
6758321287,08/10/2026,,Health & Fitness, ,CO,COP,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/10/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.5.0,2026-08-10
6758321287,08/10/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/10/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,4,1.5.0,2026-08-10
6758321287,08/10/2026,,Health & Fitness, ,HK, ,HKD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/10/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-10
6758321287,08/10/2026,,Health & Fitness, ,PL, ,PLN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/10/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-10
6758321287,08/10/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/10/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.5.0,2026-08-10
6758321287,08/10/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,08/10/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-10
6758321287,08/10/2026,,Health & Fitness, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/10/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-10
6780053808,08/10/2026,,Health & Fitness, ,LU,EUR,EUR,22.99, ,16.70,iPhone,08/10/2026, ,com.gambit.blwbaby.2024,1 Year, , ,IAY, ,APPLE,US,com.bemestar.poc.pro.yearly,Renewal,iOS,BLW Pro Yearly,1,1.4.0,2026-08-10
6758321287,08/10/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/10/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-10
6758321287,08/09/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,PT,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.5.0,2026-08-09
6780053806,08/09/2026,,Health & Fitness, ,BR,BRL,BRL,6.90, ,5.66,iPhone,08/09/2026, ,com.gambit.blwbaby.2024,7 Days, , ,IAY, ,APPLE,US,com.bemestar.poc.pro.weekly,Renewal,iOS,BLW Pro Weekly,1,1.4.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,CO,COP,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,PL,PLN,PLN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,LU,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,DO,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,DE,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,PE, ,PEN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,7,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,CA, ,CAD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/09/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/09/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,08/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-09
6758321287,08/08/2026,,Health & Fitness, ,EG,EGP,EGP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,IE,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,EC,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,4,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,12,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,23,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,DO,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,4,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,CL,CLP,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,4,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,VE,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,SV,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,TT,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,PT,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,CR,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,CA,CAD,CAD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,23,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,IT,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,HN,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,GT,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,BO,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,CO,COP,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,6,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,CH,CHF,CHF,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,4,1.4.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,VE,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,EC,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPad,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,34,1.5.0,2026-08-08
6758321287,08/08/2026,,Health & Fitness, ,GB,GBP,GBP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/08/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,6,1.5.0,2026-08-08
6758321287,08/07/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,HN,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,IE,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,10,1.5.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,HN,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,5,1.5.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,CR,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,DO,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.5.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,BO, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,PE,PEN,PEN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.5.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,HN,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.5.0,2026-08-07
6780053808,08/07/2026,,Health & Fitness, ,LU,EUR,EUR,0.00, ,0.00,iPhone,08/07/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY,FREE,APPLE,US,com.bemestar.poc.pro.yearly,New,iOS,BLW Pro Yearly,1,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,LU, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,CO,COP,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,5,1.5.0,2026-08-07
6758321287,08/07/2026,,Health & Fitness, ,AR,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/07/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.5.0,2026-08-07
6758321287,08/06/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/06/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-06
6758321287,08/06/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-06
6758321287,08/06/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/06/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-06
6758321287,08/06/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-06
6780053808,08/06/2026,,Health & Fitness, ,ES,EUR,EUR,22.99, ,16.11,iPhone,08/06/2026, ,com.gambit.blwbaby.2024,1 Year, , ,IAY, ,APPLE,US,com.bemestar.poc.pro.yearly,Renewal,iOS,BLW Pro Yearly,1,1.3.0,2026-08-06
6758321287,08/06/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-06
6758321287,08/06/2026,,Health & Fitness, ,GH,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-06
6780053806,08/06/2026,,Health & Fitness, ,BR,BRL,BRL,0.00, ,0.00,iPhone,08/06/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY, ,APPLE,US,com.bemestar.poc.pro.weekly,New,iOS,BLW Pro Weekly,1,1.4.0,2026-08-06
6758321287,08/06/2026,,Health & Fitness, ,AU,AUD,AUD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-06
6758321287,08/06/2026,,Health & Fitness, ,AU,AUD,AUD,0.00,Joao Victor Flores da Costa,0.00,iPad,08/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-06
6758321287,08/06/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,08/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-06
6758321287,08/06/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-06
6758321287,08/05/2026,,Health & Fitness, ,DO,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,08/05/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,HN,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,EG,EGP,EGP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,19,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,SV,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,PT,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,5,1.4.0,2026-08-05
